"ID","LATITUDE","LONGITUTDE","COUNTRY","DESCRIPTION","GRAPES","NAME","REGION","YEAR"
"625",,,"France",,,"Lamé Delisle Boucard, Bourgueil Cuvée Prestige","Loire","2013"
"626",,,"France",,,"Les Eclaireurs, El Chardo Bio Sans Soufre VDF","Loire","2020"
"627",,,"France",,,"Les Eclaireurs, El Pinot Bio Sans Soufre VDF","Loire","2020"
"628",,,"France",,,"Mulonière, M de Mulonière Anjou Blanc Chenin ","Loire","2018"
"629",,,"France",,,"Mulonière, M de Mulonière Anjou Blanc Chenin ","Loire","2017"
"630",,,"France",,,"Mulonière, Paradis Blanc Chenin ","Loire","2015"
"631",,,"France",,,"Mulonnière, Rock'M Roll Alfred IGP Val de Loire","Loire","2019"
"632",,,"France",,,"Mulonnière, Rock'M Roll Anna IGP Val de Loire","Loire","2020"
"633",,,"France",,,"Mulonnière, Rock'M Roll Auguste IGP Val de Loire","Loire","2019"
"634",,,"France",,,"Noblaie (domaine de la), Chinon Le Temps des Cerises","Loire","2020"
"635",,,"France",,,"Orieux (Stéphane - Domaine de la Bregeonette), IGP Val de Loire Cabernet Franc","Loire","2018"
"636",,,"France",,,"Orieux (Stéphane - Domaine de la Bregeonette), IGP Val de Loire Chardonnay","Loire","2020"
"637",,,"France",,,"Orieux (Stéphane - Domaine de la Bregeonette), IGP Val de Loire Sauvignon Blanc","Loire","2018"
"638",,,"France",,,"Orieux (Stéphane - Domaine de la Bregeonette), La Bregeonnette Muscadet Sèvres et Maine sur Lie","Loire","2020"
"639",,,"France",,,"Perrière (Domaine de la), la Petite Perrière Pinot Noir","Loire","2020"
"640",,,"France",,,"Perrière (Domaine de la), la Petite Perrière Sauvignon Blanc","Loire","2021"
"641",,,"France",,,"Perrière (Domaine de la), la Petite Perrière Sauvignon Blanc","Loire","2020"
"642",,,"France",,,"Perrière (Domaine de la), Sancerre","Loire","2018"
"643",,,"France",,,"Pré Semelé, Sancerre Blanc","Loire","2020"
"644",,,"France",,,"Pré Semelé, Sancerre Blanc","Loire","2020"
"645",,,"France",,,"Pré Semelé, Sancerre Blanc ","Loire","2016"
"646",,,"France",,,"Pré Semelé, Sancerre Rouge","Loire","2019"
"647",,,"France",,,"Pré Semelé, Sancerre Rouge","Loire","2018"
"648",,,"France",,,"Pré Semelé, Sancerre Rouge","Loire","2017"
"649",,,"France",,,"Redde (Michel et Fils), Pouilly Fumé La Moynerie","Loire","2019"
"650",,,"France",,,"Redde (Michel et Fils), Pouilly Fumé Petit F…","Loire","2020"
"651",,,"France",,,"Redde (Michel et Fils), Pouilly Fumé Petit F…","Loire","2019"
"652",,,"France",,,"Redde (Michel), Pouilly Fumé Barre à Mine","Loire","2019"
"653",,,"France",,,"Saget (Domaine), Pouilly Fumé","Loire","2015"
"654",,,"France",,,"Tabordet, Reuilly Blanc","Loire","2018"
"655",,,"France",,,"Taille aux Loups, Montlouis sur Loire Brut Tradition","Loire","NM"
"656",,,"France",,,"Taille aux Loups, Montlouis sur Loire Moelleux","Loire","2015"
"657",,,"France",,,"Taille aux Loups, Montlouis sur Loire sec Les Hauts de Husseau","Loire","2020"
"658",,,"France",,,"Taille aux Loups, Montlouis sur Loire sec Rémus","Loire","2015"
"659",,,"France",,,"Taille aux Loups, Montlouis sur Loire Triple Zéro","Loire","NM"
"660",,,"France",,,"Terres Blanches, Alchimie Coteaux du Giennois Blanc","Loire","2020"
"661",,,"France",,,"Terres Blanches, Alchimie Coteaux du Giennois Blanc","Loire","2017"
"662",,,"France",,,"Terres Blanches, Alchimie Coteaux du Giennois Rouge","Loire","2019"
"663",,,"France",,,"Terres Blanches, Alchimie Coteaux du Giennois Rouge","Loire","2018"
"664",,,"France",,,"Terres Blanches, Alchimie Coteaux du Giennois Rouge","Loire","2015"
"665",,,"France",,,"Terres Blanches, Pouilly Fumé","Loire","2020"
"666",,,"France",,,"Terres Blanches, Pouilly Fumé","Loire","2019"
"667",,,"France",,,"Terres Blanches, Sancerre Blanc","Loire","2019"
"668",,,"France",,,"Terres Blanches, Sancerre Blanc","Loire","2017"
"669",,,"France",,,"Terres Blanches, Sancerre Blanc Bellechaume","Loire","2015"
"670",,,"France",,,"Terres Blanches, Sancerre Blanc Chêne Marchand","Loire","2016"
"671",,,"France",,,"Terres Blanches, Sancerre Blanc Le Vallon","Loire","2018"
"672",,,"France",,,"Terres Blanches, Sancerre Rouge","Loire","2018"
"673",,,"France",,,"Terres Blanches, Sancerre Rouge","Loire","2017"
"674",,,"France",,,"Terres Blanches, Sancerre Rouge la Louisonne","Loire","2015"
"675",,,"France",,,"Terres Blanches, Sancerre Rouge la Louisonne","Loire","2014"
"676",,,"France",,,"Vatan, Clos de la Néore Sancerre MAGNUM","Loire","2014"
"677",,,"France",,,"Villeneuve (Château de), Saumur Champigny","Loire","2020"
"678",,,"France",,,"Villeneuve (Château de), Saumur Champigny","Loire","2016"
"679",,,"France",,,"Villeneuve (Château de), Saumur Champigny Vieilles Vignes","Loire","2016"
"680",,,"France",,,"Villeneuve (Château de), Saumur Champigny Vieilles Vignes","Loire","2014"
"681",,,"France",,,"Fontchêne, Aupiho Blanc IGP Alpilles","Provence","2020"
"682",,,"France",,,"Fontchêne, Aupiho Blanc IGP Alpilles","Provence","2019"
"683",,,"France",,,"Fontchêne, Aupiho Blanc IGP Alpilles MAGNUM","Provence","2020"
"684",,,"France",,,"Fontchêne, Léon Blanc IGP Alpilles","Provence","2020"
"685",,,"France",,,"Fontchêne, Léon Rosé IGP Alpilles","Provence","2021"
"686",,,"France",,,"Fontchêne, Léon Rosé IGP Alpilles","Provence","2020"
"687",,,"France",,,"Fontchêne, Les Antiques Blanc IGP Alpilles","Provence","2021"
"688",,,"France",,,"Fontchêne, Les Antiques Blanc IGP Alpilles MAGNUM","Provence","2021"
"689",,,"France",,,"M de Minuty Rosé, Côtes de Provence","Provence","2019"
"690",,,"France",,,"M de Minuty Rosé, Côtes de Provence MAGNUM","Provence","2019"
"691",,,"France",,,"Minuty Rosé Or, Côtes de Provence MAGNUM","Provence","2018"
"692",,,"France",,,"Minuty Rosé Prestige, Côtes de Provence","Provence","2019"
"693",,,"France",,,"Minuty Rosé Prestige, Côtes de Provence","Provence","2017"
"694",,,"France",,,"Minuty Rosé Prestige, Côtes de Provence","Provence","2016"
"695",,,"France",,,"Minuty Rosé Prestige, Côtes de Provence","Provence","2015"
"696",,,"France",,,"Minuty Rosé Prestige, Côtes de Provence","Provence","2014"
"697",,,"France",,,"Peyrassol, #Lou by Peyrassol Blanc Côtes de Provence","Provence","2019"
"698",,,"France",,,"Peyrassol, #Lou by Peyrassol Rosé Côtes de Provence","Provence","2020"
"699",,,"France",,,"Peyrassol, BIB Rosé 5 litres IGP Méditerranée","Provence","2020"
"700",,,"France",,,"Peyrassol, Château Peyrassol Côtes de Provence ","Provence","2019"
"701",,,"France",,,"Peyrassol, Commanderie de Peyrassol Côtes de Provence ","Provence","2015"
"702",,,"France",,,"Peyrassol, Cuvée des Commandeurs Côtes de Provence ","Provence","2019"
"703",,,"France",,,"Peyrassol, le Clos Côtes de Provence","Provence","2014"
"704",,,"France",,,"Roubine, la Vie en Rose Côtes de Provence","Provence","2015"
"705",,,"France",,,"Saint Maur, Clos Capelune Blanc Cru Classé Côtes de Provence","Provence","2020"
"706",,,"France",,,"Saint Maur, Clos Capelune Rosé Cru Classé Côtes de Provence","Provence","2021"
"707",,,"France",,,"Saint Maur, Clos Capelune Rosé Cru Classé Côtes de Provence","Provence","2020"
"708",,,"France",,,"Saint Maur, Clos Capelune Rosé Cru Classé Côtes de Provence","Provence","2019"
"709",,,"France",,,"Saint Maur, Clos Capelune Rosé Cru Classé Côtes de Provence MAGNUM","Provence","2020"
"710",,,"France",,,"Saint Maur, L'Excellence Blanc Cru Classé de Provence","Provence","2020"
"711",,,"France",,,"Saint Maur, L'Excellence Rosé Cru Classé de Provence","Provence","2021"
"712",,,"France",,,"Saint Maur, L'Excellence Rosé Cru Classé de Provence","Provence","2020"
"713",,,"France",,,"Saint Maur, L'Excellence Rosé Cru Classé de Provence MAGNUM","Provence","2020"
"714",,,"France",,,"Saint Maur, L'Excellence Rouge Cru Classé de Provence","Provence","2019"
"715",,,"France",,,"Saint Maur, L'Excellence Rouge Cru Classé de Provence","Provence","2018"
"716",,,"France",,,"Saint Maur, Maur & More Rosé Côtes de Provence","Provence","2019"
"717",,,"France",,,"Saint Maur, Saint ""M"" Blanc Cru Classé Côtes de Provence","Provence","2020"
"718",,,"France",,,"Saint Maur, Saint ""M"" Rosé Cru Classé Côtes de Provence","Provence","2021"
"719",,,"France",,,"Saint Maur, Saint ""M"" Rosé Cru Classé Côtes de Provence","Provence","2020"
"720",,,"France",,,"Saint Maur, Saint ""M"" Rosé Cru Classé Côtes de Provence MAGNUM","Provence","2020"
"721",,,"France",,,"Saint Maur, Saint ""M"" Rouge Cru Classé Côtes de Provence","Provence","2019"
"722",,,"France",,,"Saint Maur, You Are Maur Rosé IGP  Var","Provence","2020"
"723",,,"France",,,"Saint Maur, You Are Maur Rosé IGP  Var MAGNUM","Provence","2020"
"724",,,"France",,,"Saint Maur, You Are Maur Rosé IGP  Var MAGNUM","Provence","2019"
"725",,,"France",,,"Sainte Roseline, Lampe de Méduse Rosé Cru Classé Côtes de Provence","Provence","2019"
"726",,,"France",,,"Sainte Roseline, Lampe de Méduse Rosé Cru Classé Côtes de Provence JÉROBOAM (300cl)","Provence","2019"
"727",,,"France",,,"Sainte Roseline, Lampe de Méduse Rosé Cru Classé Côtes de Provence MAGNUM","Provence","2019"
"728",,,"France",,,"Sainte Roseline, Prestige Rosé Côtes de Provence","Provence","2019"
"729",,,"France",,,"Vignelaure, Château Blanc IGP Méditerranée","Provence","2019"
"730",,,"France",,,"Vignelaure, Château Blanc IGP Méditerranée","Provence","2017"
"731",,,"France",,,"Vignelaure, Château Rosé Coteaux d'Aix en Provence","Provence","2015"
"732",,,"France",,,"Vignelaure, Château Rouge Coteaux d'Aix en Provence","Provence","2015"
"733",,,"France",,,"Vignelaure, la Source Blanc Coteaux d'Aix en Provence","Provence","2018"
"734",,,"France",,,"Vignelaure, la Source Rosé Coteaux d'Aix en Provence","Provence","2020"
"735",,,"France",,,"Vignelaure, la Source Rosé Coteaux d'Aix en Provence","Provence","2015"
"736",,,"France",,,"Vignelaure, la Source Rouge Coteaux d'Aix en Provence","Provence","2016"
"737",,,"France",,,"Vignelaure, le Page de Vignelaure Blanc IGP Méditerranée","Provence","2017"
"738",,,"France",,,"Vignelaure, le Page de Vignelaure Rosé IGP Méditerranée","Provence","2018"
"739",,,"France",,,"Alléno & Chapoutier, Crozes Hermitage Guer Van MAGNUM","Rhône","2012"
"740",,,"France",,,"Alléno & Chapoutier, Saint Joseph Couronne de Chabot","Rhône","2011"
"741",,,"France",,,"Alléno & Chapoutier, Saint Joseph Croix de Chabot","Rhône","2012"
"742",,,"France",,,"Beaucastel, Chateauneuf du Pape Blanc","Rhône","2015"
"743",,,"France",,,"Beaucastel, Chateauneuf du Pape Blanc","Rhône","2014"
"744",,,"France",,,"Beaucastel, Chateauneuf du Pape Blanc Vieilles Vignes Roussanne","Rhône","2015"
"745",,,"France",,,"Beaucastel, Chateauneuf du Pape Hommage à Jacques Perrin","Rhône","2012"
"746",,,"France",,,"Chapoutier, Tavel Beaurevoir","Rhône","2015"
"747",,,"France",,,"Chave (Jean-Louis), Hermitage - numéro masqué","Rhône","2004"
"748",,,"France",,,"Chave (Jean-Louis), Vin de Paille Hermitage DEMI-BOUTEILLE","Rhône","1989"
"749",,,"France",,,"Clos des Papes, Chateauneuf du Pape","Rhône","2015"
"750",,,"France",,,"Clos des Papes, Chateauneuf du Pape blanc","Rhône","2016"
"751",,,"France",,,"Clos des Papes, Chateauneuf du Pape blanc","Rhône","2014"
"752",,,"France",,,"Cuilleron (Yves), Saint Peray Biousse","Rhône","2016"
"753",,,"France",,,"Cuilleron, Condrieu Ayguets (50cl)","Rhône","2015"
"754",,,"France",,,"Cuilleron, Cornas Le Village","Rhône","2017"
"755",,,"France",,,"Cuilleron, Cornas Le Village","Rhône","2016"
"756",,,"France",,,"Cuilleron, Cornas Le Village","Rhône","2015"
"757",,,"France",,,"Cuilleron, Cornas Le Village","Rhône","2014"
"758",,,"France",,,"Cuilleron, Crozes Hermitage les Rousses","Rhône","2015"
"759",,,"France",,,"Cuilleron, Saint Joseph blanc Le Lombard","Rhône","2017"
"760",,,"France",,,"Cuilleron, Saint Joseph blanc Le Lombard","Rhône","2016"
"761",,,"France",,,"Cuilleron, Saint Joseph blanc Le Lombard","Rhône","2015"
"762",,,"France",,,"Cuilleron, Saint Joseph blanc Le Lombard","Rhône","2014"
"763",,,"France",,,"Cuilleron, Saint Joseph blanc Le Lombard","Rhône","2013"
"764",,,"France",,,"Delas Frères, Côte Rôtie La Landonne","Rhône","2018"
"765",,,"France",,,"Delas Frères, Hermitage Rouge Les Bessards","Rhône","2017"
"766",,,"France",,,"Delas Frères, Hermitage Rouge Ligne de Crête les Grandes Vignes","Rhône","2016"
"767",,,"France",,,"Gaillard (Jeanne), Chardonnay IGP Collines Rhodaniennes","Rhône","2019"
"768",,,"France",,,"Gaillard (Jeanne), Chardonnay IGP Collines Rhodaniennes","Rhône","2018"
"769",,,"France",,,"Gaillard (Jeanne), Roussanne IGP Collines Rhodaniennes","Rhône","2018"
"770",,,"France",,,"Gaillard (Jeanne), Saint Joseph la Relève","Rhône","2018"
"771",,,"France",,,"Gaillard (Jeanne), Saint Joseph la Relève","Rhône","2014"
"772",,,"France",,,"Gaillard (Jeanne), Syrah Terres de Mandrin IGP Collines Rhodaniennes","Rhône","2020"
"773",,,"France",,,"Gaillard (Jeanne), Syrah Terres de Mandrin IGP Collines Rhodaniennes","Rhône","2019"
"774",,,"France",,,"Gaillard (Jeanne), Syrah Terres de Mandrin IGP Collines Rhodaniennes","Rhône","2018"
"775",,,"France",,,"Gaillard (Jeanne), Viognier IGP Collines Rhodaniennes","Rhône","2016"
"776",,,"France",,,"Gaillard (Pierre), Asiaticus IGP Collines Rhodaniennes","Rhône","2020"
"777",,,"France",,,"Gaillard (Pierre), Condrieu","Rhône","2018"
"778",,,"France",,,"Gaillard (Pierre), Condrieu Jeanne Elise","Rhône","2020"
"779",,,"France",,,"Gaillard (Pierre), Condrieu l'Octroi","Rhône","2019"
"780",,,"France",,,"Gaillard (Pierre), Cornas","Rhône","2020"
"781",,,"France",,,"Gaillard (Pierre), Cornas","Rhône","2019"
"782",,,"France",,,"Gaillard (Pierre), Cornas","Rhône","2016"
"783",,,"France",,,"Gaillard (Pierre), Côte Rôtie","Rhône","2020"
"784",,,"France",,,"Gaillard (Pierre), Côte Rôtie","Rhône","2017"
"785",,,"France",,,"Gaillard (Pierre), Côte Rôtie Esprit de Blonde","Rhône","2018"
"786",,,"France",,,"Gaillard (Pierre), Côte Rôtie Rose Pourpre","Rhône","2018"
"787",,,"France",,,"Gaillard (Pierre), Crozes Hermitage","Rhône","2020"
"788",,,"France",,,"Gaillard (Pierre), Saint Joseph","Rhône","2020"
"789",,,"France",,,"Gaillard (Pierre), Saint Joseph Clos de Cuminaille","Rhône","2020"
"790",,,"France",,,"Gaillard (Pierre), Saint Joseph Clos de Cuminaille","Rhône","2019"
"791",,,"France",,,"Gaillard (Pierre), Saint Joseph Les Pierres","Rhône","2018"
"792",,,"France",,,"Gaillard (Pierre), Saint Peray","Rhône","2019"
"793",,,"France",,,"Gallety, Domaine Gallety Blanc Côtes du Vivarais","Rhône","2017"
"794",,,"France",,,"Gallety, Domaine Gallety Blanc vieilli en fûts de chêne Côtes du Vivarais","Rhône","2015"
"795",,,"France",,,"Gallety, Domaine Gallety Rouge Côtes du Vivarais","Rhône","2016"
"796",,,"France",,,"Gallety, Haute Vigne Côtes du Vivarais","Rhône","2018"
"797",,,"France",,,"Gallety, Syrare Rouge Côtes du Vivarais","Rhône","2014"
"798",,,"France",,,"Gangloff, Côte Rôtie Rozier","Rhône","2015"
"799",,,"France",,,"Gangloff, Côte Rôtie Sereine Noire","Rhône","2016"
"800",,,"France",,,"Gangloff, Côte Rôtie Serene Noire","Rhône","2009"
"801",,,"France",,,"Gerin, Condrieu la Loye","Rhône","2015"
"802",,,"France",,,"Gerin, Condrieu la Loye","Rhône","2014"
"803",,,"France",,,"Gerin, Condrieu la Loye","Rhône","2013"
"804",,,"France",,,"Gerin, Saint Joseph","Rhône","2015"
"805",,,"France",,,"Gerin, Saint Joseph","Rhône","2014"
"806",,,"France",,,"Gerin, Saint Joseph","Rhône","2013"
"807",,,"France",,,"Guigal, Châteauneuf du Pape Rouge","Rhône","2016"
"808",,,"France",,,"Guigal, Condrieu","Rhône","2019"
"809",,,"France",,,"Guigal, Condrieu la Doriane","Rhône","2020"
"810",,,"France",,,"Guigal, Côte Rôtie Château d'Ampuis","Rhône","2018"
"811",,,"France",,,"Guigal, Côtes du Rhône Blanc","Rhône","2021"
"812",,,"France",,,"Guigal, Côtes du Rhône Rosé","Rhône","2021"
"813",,,"France",,,"Guigal, Côtes du Rhône Rosé","Rhône","2020"
"814",,,"France",,,"Guigal, Côtes du Rhône Rouge","Rhône","2018"
"815",,,"France",,,"Guigal, Côtes du Rhône Rouge MAGNUM","Rhône","2015"
"816",,,"France",,,"Guigal, Crozes Hermitage Blanc","Rhône","2019"
"817",,,"France",,,"Guigal, Crozes Hermitage Rouge","Rhône","2019"
"818",,,"France",,,"Guigal, Ermitage Ex Voto Blanc","Rhône","2017"
"819",,,"France",,,"Guigal, Ermitage Ex Voto Rouge","Rhône","2018"
"820",,,"France",,,"Guigal, Ermitage Ex Voto Rouge","Rhône","2017"
"821",,,"France",,,"Guigal, Gigondas","Rhône","2019"
"822",,,"France",,,"Guigal, Hermitage Rouge","Rhône","2018"
"823",,,"France",,,"Guigal, Hermitage Rouge","Rhône","2003"
"824",,,"France",,,"Guigal, Saint Joseph Blanc","Rhône","2019"
"825",,,"France",,,"Guigal, Saint Joseph Blanc","Rhône","2016"
"826",,,"France",,,"Guigal, Saint Joseph Rouge","Rhône","2019"
"827",,,"France",,,"Guigal, Saint Joseph Rouge","Rhône","2018"
"828",,,"France",,,"Guigal, Tavel","Rhône","2021"
"829",,,"France",,,"Janasse, Chateauneuf du Pape Prestige Blanc","Rhône","2010"
"830",,,"France",,,"Janasse, Chateauneuf du Pape Vieilles Vignes","Rhône","2008"
"831",,,"France",,,"Jasmin, Côte Rôtie Giroflarie","Rhône","2015"
"832",,,"France",,,"Maison les Alexandrins (Nicolas Perrin), Côte Rôtie","Rhône","2016"
"833",,,"France",,,"Mont Redon, Châteauneuf du Pape Blanc","Rhône","2020"
"834",,,"France",,,"Mont Redon, Châteauneuf du Pape le Plateau Blanc","Rhône","2020"
"835",,,"France",,,"Mont Redon, Châteauneuf du Pape Rouge","Rhône","2018"
"836",,,"France",,,"Mont Redon, Côtes du Rhône Blanc","Rhône","2021"
"837",,,"France",,,"Mont Redon, Côtes du Rhône Rouge","Rhône","2020"
"838",,,"France",,,"Mont Redon, Côtes du Rhône Rouge","Rhône","2018"
"839",,,"France",,,"Mont Redon, Gigondas Rouge","Rhône","2018"
"840",,,"France",,,"Mont Redon, Lirac Rouge","Rhône","2018"
"841",,,"France",,,"Nerthe (la), Cadettes Chateauneuf du Pape ","Rhône","2012"
"842",,,"France",,,"Nerthe (la), Cadettes Chateauneuf du Pape ","Rhône","2004"
"843",,,"France",,,"Ogier, Côte Rôtie Lancement","Rhône","2010"
"844",,,"France",,,"Pesquié (Château), Chardonnay VDF","Rhône","2019"
"845",,,"France",,,"Pesquié (Château), Le Paradou Grenache VDF","Rhône","2017"
"846",,,"France",,,"Pesquié (Château), Le Paradou Viognier VDF","Rhône","2019"
"847",,,"France",,,"Pesquié (Château), Les Terrasses Blanc Ventoux","Rhône","2019"
"848",,,"France",,,"Pesquié (Château), Les Terrasses Rouge Ventoux","Rhône","2017"
"849",,,"France",,,"Rayas, Chateauneuf du Pape Blanc","Rhône","2008"
"850",,,"France",,,"Rayas, Chateauneuf du Pape Blanc","Rhône","2001"
"851",,,"France",,,"Rostaing (René), Côte Rôtie Côte Blonde","Rhône","2009"
"852",,,"France",,,"Rostaing (René), Côte Rôtie Côte Blonde","Rhône","2006"
"853",,,"France",,,"Saint Andéol, Cairanne Excellence","Rhône","2017"
"854",,,"France",,,"Saint Andéol, Cairanne Excellence MAGNUM","Rhône","2016"
"855",,,"France",,,"Saint Andéol, Cairanne Marion B.","Rhône","2015"
"856",,,"France",,,"Saint Andéol, Cairanne Marion B.","Rhône","2009"
"857",,,"France",,,"Saint Andéol, Cairanne Prestige","Rhône","2017"
"858",,,"France",,,"Saint Andéol, Côtes du Rhône Rosé","Rhône","2019"
"859",,,"France",,,"Saint Andéol, Côtes du Rhône Rosé MAGNUM","Rhône","2018"
"860",,,"France",,,"Saint Andéol, Côtes du Rhône Rouge","Rhône","2019"
"861",,,"France",,,"Saint Andéol, Côtes du Rhône Rouge MAGNUM","Rhône","2017"
"862",,,"France",,,"Saint Andéol, Côtes du Rhône Villages Visan Rouge","Rhône","2015"
"863",,,"France",,,"Saint Sauveur, Cuvée des Moines AOP Muscat de Beaumes de Venise - BIO","Rhône","2018"
"864",,,"France",,,"Saint Sauveur, Cuvée des Voyageurs Blanc IGP Vaucluse - BIO","Rhône","2021"
"865",,,"France",,,"Saint Sauveur, Cuvée des Voyageurs Rouge IGP Vaucluse - BIO","Rhône","2020"
"866",,,"France",,,"Saint Sauveur, Cuvée des Voyageurs Rouge IGP Vaucluse - BIO","Rhône","2018"
"867",,,"France",,,"Saint Sauveur, Élégance Muscat Sec IGP Vaucluse - BIO","Rhône","2019"
"868",,,"France",,,"Saint Sauveur, Élégance Syrah IGP Vaucluse - BIO","Rhône","2020"
"869",,,"France",,,"Saint Sauveur, Élégance Syrah IGP Vaucluse - BIO","Rhône","2018"
"870",,,"France",,,"Saint Sauveur, le Vieux Chêne AOP Côtes du Rhône - BIO","Rhône","2019"
"871",,,"France",,,"Saint Sauveur, l'Homme de Cœur Blanc AOP Ventoux - BIO","Rhône","2020"
"872",,,"France",,,"Saint Sauveur, l'Homme de Cœur Rouge AOP Ventoux - BIO","Rhône","2020"
"873",,,"France",,,"Scamandre, Côme Autrefois Mourvèdre IGP Gard","Rhône","2020"
"874",,,"France",,,"Scamandre, Coquillons IGP Gard BAG IN BOX 5 litres  - BIO","Rhône","2019"
"875",,,"France",,,"Scamandre, Costières de Nîmes Rouge","Rhône","2013"
"876",,,"France",,,"Scamandre, Costières de Nîmes Rouge","Rhône","2012"
"877",,,"France",,,"Scamandre, Grande Réserve Blanc Costières de Nîmes","Rhône","2017"
"878",,,"France",,,"Scamandre, Grande Réserve Blanc Costières de Nîmes","Rhône","2016"
"879",,,"France",,,"Scamandre, Jardins d'Ewenn Rouge IGP Gard","Rhône","2020"
"880",,,"France",,,"Scamandre, Terrasses d'Hortense Blanc IGP Gard","Rhône","2019"
"881",,,"France",,,"Scamandre, Terrasses d'Hortense Rouge Costières de Nîmes","Rhône","2016"
"882",,,"France",,,"Semaska (Christophe), Condrieu Lys d'Or","Rhône","2020"
"883",,,"France",,,"Semaska (Christophe), Condrieu Lys d'Or","Rhône","2018"
"884",,,"France",,,"Semaska (Christophe), Côte Rôtie Château de Montlys","Rhône","2018"
"885",,,"France",,,"Semaska (Christophe), Côte Rôtie Harmony ","Rhône","2019"
"886",,,"France",,,"Semaska (Christophe), Côte Rôtie Harmony ","Rhône","2017"
"887",,,"France",,,"Semaska (Christophe), Côtes du Rhône Rouge Villages","Rhône","2018"
"888",,,"France",,,"Semaska (Christophe), Rasteau","Rhône","2015"
"889",,,"France",,,"Semaska (Christophe), Saint Joseph Vieille Vigne","Rhône","2019"
"890",,,"France",,,"Semaska (Christophe), Viognier VDF","Rhône","2019"
"891",,,"France",,,"Semaska (Christophe), Viognier VDF","Rhône","2017"
"892",,,"France",,,"Simian, Chateauneuf du Pape le Traversier Blanc","Rhône","2018"
"893",,,"France",,,"Simian, Chateauneuf du Pape le Traversier Blanc","Rhône","2016"
"894",,,"France",,,"Simian, Chateauneuf du Pape le Traversier Rouge","Rhône","2019"
"895",,,"France",,,"Simian, Chateauneuf du Pape le Traversier Rouge","Rhône","2016"
"896",,,"France",,,"Simian, Côtes du Rhône Combe des Avaux Blanc","Rhône","2019"
"897",,,"France",,,"Simian, Côtes du Rhône Combe des Avaux Rouge","Rhône","2019"
"898",,,"France",,,"Simian, Côtes du Rhône Combe des Avaux Rouge","Rhône","2018"
"899",,,"France",,,"Simian, Jeu de Rolle Blanc VDF","Rhône","2020"
"900",,,"France",,,"Simian, Jeu de Rolle Blanc VDF","Rhône","2019"
"901",,,"France",,,"Simian, Jocundaz Blanc Côtes du Rhône","Rhône","2019"
"902",,,"France",,,"Vaudieu, Chateauneuf du Pape ","Rhône","2012"
"903",,,"France",,,"Vaudieu, Chateauneuf du Pape Blanc MAGNUM","Rhône","2007"
"904",,,"France",,,"Villard (François), Saint Joseph Blanc Mairlant","Rhône","2014"
"905",,,"France",,,"Villard (François), Saint Joseph Blanc Mairlant","Rhône","2013"
"906",,,"France",,,"Villard (François), Saint Peray Version","Rhône","2014"
"907",,,"France",,,"Viret, BDN","Rhône","NM"
"908",,,"France",,,"Viret, Dolia Ambre Vin de France","Rhône","2015"
"909",,,"France",,,"Viret, Dolia Ambre Vin de France","Rhône","2014"
"910",,,"France",,,"Viret, Dolia Paradis Vin de France","Rhône","2012"
"911",,,"France",,,"Viret, Dolia Temps du Grenache Vin de France","Rhône","2009"
"912",,,"France",,,"Viret, Dolia Terre de Syrah Vin de France","Rhône","2013"
"913",,,"France",,,"Viret, Emergence Vin de France ","Rhône","2010"
"914",,,"France",,,"Viret, Horus VDF","Rhône","NM"
"915",,,"France",,,"Viret, La Coudée d'Or Vin de France","Rhône","2020"
"916",,,"France",,,"Viret, La Coudée d'Or Vin de France","Rhône","2015"
"917",,,"France",,,"Viret, Les Colonnades Vin de France","Rhône","2016"
"918",,,"France",,,"Viret, Maréotis Côtes du Rhône Villages Saint Maurice","Rhône","2005"
"919",,,"France",,,"Viret, Maréotis Vin de France","Rhône","2016"
"920",,,"France",,,"Viret, Renaissance Vin de France","Rhône","2016"
"921",,,"France",,,"Viret, Solstice Vin de France","Rhône","2019"
"922",,,"France",,,"Viret, Sylibre Vin de France","Rhône","2018"
"923",,,"France",,,"Bila Haut,  Côtes du Roussillon L'esquerda","Roussillon","2014"
"924",,,"France",,,"Bila Haut, Côtes du Roussillon les Vignes de Bila Haut blanc","Roussillon","2015"
"925",,,"France",,,"Bila Haut, Côtes du Roussillon Occultum Lapidem DOUBLE MAGNUM","Roussillon","2014"
"926",,,"France",,,"Domaine Madeloc (Pierre Gaillard), Banyuls Robert Pages 50cl","Roussillon","2017"
"927",,,"France",,,"Sarda Malet, Terroir Maloiles Blanc Côtes du Roussillon","Roussillon","2001"
"928",,,"France",,,"Mercues (Château de), Icône Cahors","Sud Ouest","2009"
"929",,,"France",,,"Tariquet, Amplitude","Sud Ouest","2020"
"930",,,"France",,,"Tariquet, Chardonnay - BIB 3 litres","Sud Ouest","2020"
"931",,,"France",,,"Tariquet, Chardonnay - BIB 3 litres","Sud Ouest","2019"
"932",,,"France",,,"Tariquet, Classic - BIB 3 litres","Sud Ouest","2020"
"933",,,"France",,,"Tariquet, Classic - DEMI-BOUTEILLE 37,5cl","Sud Ouest","2020"
"934",,,"France",,,"Tariquet, Côté","Sud Ouest","2019"
"935",,,"France",,,"Tariquet, Entracte Brut Nature Zéro Dosage","Sud Ouest","2019"
"936",,,"France",,,"Tariquet, Imprévu","Sud Ouest","2020"
"937",,,"France",,,"Tariquet, Rosé de Pressée","Sud Ouest","2020"
